商品,订单号,订单状态,商品数量(件),是否审核中,支付时间,承诺发货时间,承诺送达时间,发货时间,确认收货时间,商品id,商品规格,样式ID,商品一级类目,商品二级类目,商品三级类目,商品四级类目,商家编码-规格维度,商家编码-商品维度,商家备注,买家留言,售后状态,消费者资料,订单成交时间,消费者资料上传时间,赠品名称,赠品id,赠品规格,赠品数量,团ID,团身份,是否已开始配送,配送员是否已送达,配送状态,同城是否普通快递,集运类型,赠品订单号,商品总价(元),邮费(元),店铺优惠折扣(元),平台优惠折扣(元),多多支付立减金额(元),上门安装费(元),送货入户费(元),送货入户并安装费(元),用户实付金额(元),商家实收金额(元),快递单号,快递公司,省,市,区,街道/镇,配送员手机号,是否抽奖或0元试用,是否顺丰加价,用户购买手机号,旅行类信息,充值号码,是否门店自提,门店名称,门店自定义编码,关联货品编码,货品名称,货品类型,子货品,仓库名称,仓库所在地址,海淘清关订单号,支付ID,支付方式,保税仓,是否直播间成交,是否直播间引导成交,预约配送时间,是否节能补贴,是否分期,分期期数,手续费承担方,是否无痕发货,订单来源,是否社区团购,小区送达情况,分期方式,是否已上传证件照片,是否支持上传识别码,识别码上传状态
红豆二三阶段发育期少女内衣减震提拉定型初高中学生无痕冰丝文胸,260524-279309269310060,已发货，待收货,1	,正常,2026-05-24 07:42:32,2026-05-26 07:42:32,,2026-05-25 13:27:15,	,943740862305	,"浅粉色+浅蓝色【无痕稳支撑-预留发育空间】,L【75-95斤】拒绝尴尬-防凸点",1890024626716	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1535-浅蓝色浅粉色-03,ZH1535,	,	,无售后或售后取消,,2026-05-24 07:42:32,	,,,,,,,否,否,	,否,	,,59.8	,0.0	,0.0	,10.16	,0.0	,0.0	,0.0	,0.0	,49.64	,59.8	,79107882394361	,中通快递,广东省,云浮市,罗定市,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段发育期少女内衣减震提拉定型初高中学生无痕冰丝文胸,260524-561124482711297,已发货，待收货,1	,正常,2026-05-24 00:10:12,2026-05-26 00:10:12,,2026-05-25 13:27:15,	,943740862305	,"香槟白+浅蓝色【无痕稳支撑-预留发育空间】,L【75-95斤】拒绝尴尬-防凸点",1890024626724	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1535-香槟白浅蓝色-03,ZH1535,	,	,无售后或售后取消,,2026-05-24 00:10:12,	,,,,,,,否,否,	,否,	,,59.8	,0.0	,1.0	,24.0	,0.0	,0.0	,0.0	,0.0	,34.8	,58.8	,79107882287374	,中通快递,河北省,廊坊市,文安县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260523-078905351703547,未发货，退款成功,1	,正常,2026-05-23 22:25:02,2026-05-25 22:25:02,,	,	,944559239031	,"白色【给肌肤降个温-冰感清爽】,140【50-60斤】凉感冰丝",1890729823228	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-白色-140,源鑫泰-HD25T0001,	,	,退款成功,,2026-05-23 22:25:02,	,,,,,,,否,否,	,否,	,,24.3	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,24.3	,24.3	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段发育期少女内衣减震提拉定型初高中学生无痕冰丝文胸,260523-452502536550006,已发货，待收货,1	,正常,2026-05-23 21:47:25,2026-05-25 21:47:25,,2026-05-24 20:34:56,	,943740862305	,"香槟白+奶黄色【无痕稳支撑-预留发育空间】,L【75-95斤】拒绝尴尬-防凸点",1890024626728	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1535-香槟白奶黄色-03,ZH1535,	,	,无售后或售后取消,,2026-05-23 21:47:25,	,,,,,,,否,否,	,否,	,,59.8	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,59.8	,59.8	,79107882395051	,中通快递,江西省,赣州市,南康区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中学生背心中大童青春发育期二三阶段少女无痕冰丝文胸罩,260523-342255214120364,已发货，待收货,1	,正常,2026-05-23 19:58:20,2026-05-25 19:58:21,,2026-05-24 20:34:55,	,941083454408	,"【无痕小奶皮-专为少女发育期运动-1件A组】,XL【100-120斤】工字背-矫姿挺背",1887765107339	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y006-奶白-04,HZ253Y006,	,	,无售后或售后取消,,2026-05-23 19:58:21,	,,,,,,,否,否,	,否,	,,33.0	,0.0	,0.0	,3.3	,0.0	,0.0	,0.0	,0.0	,29.7	,33.0	,79107882371231	,中通快递,河南省,商丘市,睢县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中学生背心中大童青春发育期二三阶段少女无痕冰丝文胸罩,260523-065651371660513,未发货，退款成功,1	,正常,2026-05-23 18:25:08,2026-05-25 18:25:08,,	,	,941083454408	,"【无痕小奶皮-专为少女发育期运动-1件D组】,L【85-100斤】运动防震-稳稳承托",1887765107350	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y006-粉底液肤-03,HZ253Y006,	,	,退款成功,,2026-05-23 18:25:08,	,,,,,,,否,否,	,否,	,,33.0	,0.0	,0.0	,8.25	,0.0	,0.0	,0.0	,0.0	,24.75	,33.0	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260523-129740378472072,已发货，待收货,1	,正常,2026-05-23 18:17:09,2026-05-25 18:17:09,,2026-05-24 14:29:20,	,944559239031	,"白色【给肌肤降个温-冰感清爽】,170【90-110斤】轻薄透气",1890729823231	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-白色-170,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-23 18:17:09,	,,,,,,,否,否,	,否,	,,24.3	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,24.3	,24.3	,465364936393497	,韵达快递,湖南省,长沙市,望城区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女发育期内衣初高中学生运动防震背心青少年青春期无痕文胸,260523-151791869450076,已发货，待收货,1	,正常,2026-05-23 18:13:39,2026-05-25 18:13:39,,2026-05-24 14:29:20,	,953110765144	,"【白色+隐形肤】2件A类亲肤-二三阶段少女发育期,L【85-95斤】超高弹力",1899795087707	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,YXT-A30-白色隐形肤-3,源鑫泰-A30,	,	,无售后或售后取消,,2026-05-23 18:13:39,	,,,,,,,否,否,	,否,	,,59.59	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,59.59	,59.59	,465364936394987	,韵达快递,江苏省,徐州市,沛县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260523-293360167272072,未发货，退款成功,1	,正常,2026-05-23 18:01:31,2026-05-25 18:01:31,,	,	,944559239031	,"白色【给肌肤降个温-冰感清爽】,110【25-30斤】10A级桑蚕丝抗菌裆",1890729823225	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-白色-110,源鑫泰-HD25T0001,	,	,退款成功,,2026-05-23 18:01:31,	,,,,,,,否,否,	,否,	,,24.3	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,24.3	,24.3	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260523-455941896591882,已发货，待收货,1	,正常,2026-05-23 16:05:58,2026-05-25 16:05:58,,2026-05-24 14:29:20,	,944559239031	,"白色+粉色【给肌肤降个温-冰感清爽】,140【50-60斤】凉感冰丝",1890729823200	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-白色粉色-140,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-23 16:05:58,	,,,,,,,否,否,	,否,	,,32.3	,0.0	,1.0	,0.5	,0.0	,0.0	,0.0	,0.0	,30.8	,31.3	,465364936410712	,韵达快递,重庆市,重庆市,巴南区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260523-641088919151367,已发货，待收货,1	,正常,2026-05-23 16:05:54,2026-05-25 16:05:54,,2026-05-24 13:31:34,	,940487416905	,"1件B组【少女发育期-丝滑奶皮吸湿透气】,XL【100-120斤】桑蚕丝内里玻尿酸润肤",1887286416119	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-粉底液肤-04,志合-HZ253Y020,	,	,无售后或售后取消,,2026-05-23 16:05:54,	,,,,,,,否,否,	,否,	,,37.8	,0.0	,4.8	,10.0	,0.0	,0.0	,0.0	,0.0	,23.0	,33.0	,79107693178271	,中通快递,山西省,大同市,云冈区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女发育期内衣初高中学生运动防震背心青少年青春期无痕文胸,260523-333321398603686,已发货，待收货,1	,正常,2026-05-23 15:31:48,2026-05-25 15:31:48,,2026-05-24 14:29:20,	,953110765144	,"【香槟肤】1件A类亲肤-二三阶段少女发育期,2XL【110-125斤】轻易透气",1899795087744	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,YXT-A30-香槟肤-5,源鑫泰-A30,	,	,无售后或售后取消,,2026-05-23 15:31:48,	,,,,,,,否,否,	,否,	,,33.59	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,33.59	,33.59	,465364936396171	,韵达快递,山东省,济宁市,泗水县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段发育期少女内衣减震提拉定型初高中学生无痕冰丝文胸,260523-414292437351810,已发货，待收货,1	,正常,2026-05-23 11:12:38,2026-05-25 11:12:38,,2026-05-23 23:11:08,	,943740862305	,"香槟白【无痕稳支撑-预留发育空间】,M【60-75斤】二三阶段发育期内衣",1890024626739	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1535-香槟白-02,ZH1535,	,	,无售后或售后取消,,2026-05-23 11:12:38,	,,,,,,,否,否,	,否,	,,37.3	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,37.3	,37.3	,79107559325986	,中通快递,河南省,信阳市,息县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260523-021852404132736,已发货，待收货,1	,正常,2026-05-23 11:10:46,2026-05-25 11:10:46,,2026-05-23 15:11:22,	,944559239031	,"白色+肤色【给肌肤降个温-冰感清爽】,160【75-90斤】柔软亲肤",1890729823209	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-白色肤色-160,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-23 11:10:46,	,,,,,,,否,否,	,否,	,,32.3	,0.0	,1.0	,5.5	,0.0	,0.0	,0.0	,0.0	,25.8	,31.3	,465367551780211	,韵达快递,四川省,达州市,大竹县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260523-027095221880852,已发货，待收货,1	,正常,2026-05-23 11:00:08,2026-05-25 11:00:09,,2026-05-24 00:04:06,	,940487416905	,"2件G组【少女发育期-丝滑奶皮吸湿透气】,L【85-100斤】背工字部设计稳支撑",1887285249833	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-浅蓝色藏蓝色-03,志合-HZ253Y020,	,	,无售后或售后取消,,2026-05-23 11:00:09,	,,,,,,,否,否,	,否,	,,61.3	,0.0	,7.2	,20.0	,0.0	,0.0	,0.0	,0.0	,34.1	,54.1	,79107559348431	,中通快递,湖南省,怀化市,芷江侗族自治县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260523-618922012191273,已发货，待收货,1	,正常,2026-05-23 09:51:05,2026-05-25 09:51:06,,2026-05-23 15:11:22,	,944559239031	,"白色+粉色+肤色【给肌肤降个温-冰感清爽】,150【60-75斤】随意裁裤脚",1890729823166	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-白色粉色肤色-150,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-23 09:51:06,	,,,,,,,否,否,	,否,	,,39.9	,0.0	,1.0	,3.0	,0.0	,0.0	,0.0	,0.0	,35.9	,38.9	,465367551485869	,韵达快递,湖南省,怀化市,辰溪县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女发育期内衣初高中学生运动防震背心青少年青春期无痕文胸,260523-015477041520787,已发货，待收货,1	,正常,2026-05-23 08:57:54,2026-05-25 08:57:54,,2026-05-23 15:11:22,	,953110765144	,"【白色+白色】2件A类亲肤-二三阶段少女发育期,XL【95-110斤】触感柔软",1899795087728	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,YXT-A30-白色白色-4,源鑫泰-A30,	,	,无售后或售后取消,,2026-05-23 08:57:54,	,,,,,,,否,否,	,否,	,,59.59	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,59.59	,59.59	,465367551486210	,韵达快递,浙江省,宁波市,北仑区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆新疆棉少女10A级抗菌纯棉初高中生三角短裤生理期专用内裤,260523-250074918451308,已发货，待收货,1	,正常,2026-05-23 07:20:38,2026-05-24 07:20:39,,2026-05-23 10:37:21,	,952750211961	,"三条10A级抗菌【黄色 肤色 灰色】,S码（身高140-150cm/体重50-65斤）",1899758877701	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,HD6T8002319514,丰华-HD6T80023-606,	,	,无售后或售后取消,,2026-05-23 07:20:39,	,,,,,,,否,否,	,否,	,,39.4	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,39.4	,39.4	,777411558263849	,申通快递,山东省,日照市,岚山区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中学生背心中大童青春发育期二三阶段少女无痕冰丝文胸罩,260522-293601360180679,已发货，待收货,1	,正常,2026-05-22 22:19:13,2026-05-24 22:19:13,,2026-05-24 09:54:48,	,941083454408	,"【无痕小奶皮-专为少女发育期运动-1件A组】,XL【100-120斤】工字背-矫姿挺背",1887765107339	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y006-奶白-04,HZ253Y006,	,	,无售后或售后取消,,2026-05-22 22:19:13,	,,,,,,,否,否,	,否,	,,33.0	,0.0	,0.0	,1.65	,0.0	,0.0	,0.0	,0.0	,31.35	,33.0	,79107391066981	,中通快递,福建省,南平市,政和县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中少女文胸青春发育期学生运动内衣二三阶段女童无痕背心,260522-640753364573382,已发货，待收货,1	,正常,2026-05-22 21:46:20,2026-05-24 21:46:20,,2026-05-24 09:54:48,	,941062497743	,"【1件】粉底液肤（无痕冰丝-软糯小奶皮）,2XL【120-135斤】无痕软支撑",1896592864093	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y005-粉底液肤-05,HZ253Y005,	,	,无售后或售后取消,,2026-05-22 21:46:20,	,,,,,,,否,否,	,否,	,,31.4	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,31.4	,31.4	,79107391072426	,中通快递,陕西省,汉中市,南郑区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆新疆棉少女内裤A类纯棉初高中生平角短裤大包臀儿童四角裤衩,260522-452733253992349,已发货，待收货,1	,正常,2026-05-22 14:44:35,2026-05-23 14:44:35,,2026-05-23 10:37:21,	,952743597786	,"二条新疆好棉【蓝色+条纹粉】,130【30-45斤】 （10A级桑蚕丝抗菌加长裆）",1899343882902	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,HD26T00016113,丰华-HD26T0001,	,	,无售后或售后取消,,2026-05-22 14:44:35,	,,,,,,,否,否,	,否,	,,29.8	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,29.8	,29.8	,777411558289590	,申通快递,江苏省,无锡市,锡山区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中少女文胸青春发育期学生运动内衣二三阶段女童无痕背心,260522-109135870312349,已发货，待收货,1	,正常,2026-05-22 14:44:35,2026-05-24 14:44:35,,2026-05-23 13:27:43,	,941062497743	,"【1件】浅蓝色（无痕冰丝-软糯小奶皮）,M【60-85斤】0.5cm3D立体罩杯",1896550197369	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y005-浅蓝色-02,HZ253Y005,	,	,无售后或售后取消,,2026-05-22 14:44:35,	,,,,,,,否,否,	,否,	,,31.4	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,31.4	,31.4	,79107390478096	,中通快递,江苏省,无锡市,锡山区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260522-660309286453844,已发货，待收货,1	,正常,2026-05-22 13:04:10,2026-05-22 23:59:59,	,2026-05-22 20:34:02,	,940487416905	,"2件K组【少女发育期-丝滑奶皮吸湿透气】,XL【100-120斤】桑蚕丝内里玻尿酸润肤",1887285249850	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-粉底液肤紫蝴蝶结-04,志合-HZ253Y020,	,	,无售后或售后取消,,2026-05-22 13:04:10,	,,,,,,,否,否,	,否,	,,61.3	,0.0	,7.2	,20.0	,0.0	,0.0	,0.0	,0.0	,34.1	,54.1	,79107249384597	,中通快递,广东省,惠州市,龙门县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段发育期少女内衣减震提拉定型初高中学生无痕冰丝文胸,260522-682560131371607,已发货，待收货,1	,正常,2026-05-22 11:06:57,2026-05-24 11:06:57,,2026-05-23 19:44:03,	,943740862305	,"浅粉色+香槟白【无痕稳支撑-预留发育空间】,L【75-95斤】拒绝尴尬-防凸点",1890024626712	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1535-香槟白浅粉色-03,ZH1535,	,	,无售后或售后取消,,2026-05-22 11:06:57,	,,,,,,,否,否,	,否,	,,59.8	,0.0	,0.0	,7.17	,0.0	,0.0	,0.0	,0.0	,52.63	,59.8	,YT8870745468956,圆通快递,江苏省,南通市,通州区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260522-269253373442281,已发货，退款成功,1	,正常,2026-05-22 10:57:38,2026-05-22 23:59:59,	,2026-05-22 19:20:51,	,940487416905	,"2件E组【少女发育期-丝滑奶皮吸湿透气】,XL【100-120斤】桑蚕丝内里玻尿酸润肤",1887285249826	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-粉底液肤蓝格-04,志合-HZ253Y020,	,	,退款成功,,2026-05-22 10:57:39,	,,,,,,,否,否,	,否,	,,61.3	,0.0	,7.2	,8.11	,0.0	,0.0	,0.0	,0.0	,45.99	,54.1	,79107241710434	,中通快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女发育期内衣初高中学生运动防震背心青少年青春期无痕文胸,260522-288421374371151,已发货，待收货,1	,正常,2026-05-22 10:17:18,2026-05-24 10:17:19,,2026-05-22 14:56:02,	,953110765144	,"【白色+隐形肤+香槟肤】3件A类亲肤-二三阶段少女发育期,XL【95-110斤】触感柔软",1899795087663	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,YXT-A30-白色隐形肤香槟肤-4,源鑫泰-A30,	,	,无售后或售后取消,,2026-05-22 10:17:19,	,,,,,,,否,否,	,否,	,,86.19	,0.0	,0.0	,10.0	,0.0	,0.0	,0.0	,0.0	,76.19	,86.19	,465358444214165	,韵达快递,海南省,儋州市,那大镇,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段发育期少女内衣减震提拉定型初高中学生无痕冰丝文胸,260522-571987771680916,已发货，待收货,1	,正常,2026-05-22 09:36:42,2026-05-24 09:36:42,,2026-05-23 23:11:08,	,943740862305	,"浅粉色+香槟白【无痕稳支撑-预留发育空间】,L【75-95斤】拒绝尴尬-防凸点",1890024626712	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1535-香槟白浅粉色-03,ZH1535,	,	,无售后或售后取消,,2026-05-22 09:36:42,	,,,,,,,否,否,	,否,	,,59.8	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,59.8	,59.8	,79107241594922	,中通快递,江西省,抚州市,临川区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中少女文胸青春发育期学生运动内衣二三阶段女童无痕背心,260522-526217439652247,未发货，退款成功,1	,正常,2026-05-22 08:45:05,2026-05-24 08:45:05,,	,	,941062497743	,"【2件】粉色+浅蓝色（无痕冰丝-软糯小奶皮）,2XL【120-135斤】无痕软支撑",1896549306414	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y005-浅蓝色粉色-05,HZ253Y005,	,	,退款成功,,2026-05-22 08:45:05,	,,,,,,,否,否,	,否,	,,60.4	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,60.4	,60.4	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女发育期内衣初高中学生运动防震背心青少年青春期无痕文胸,260522-425952550552415,已发货，待收货,1	,正常,2026-05-22 07:24:21,2026-05-24 07:24:21,,2026-05-22 14:56:02,	,953110765144	,"【白色+白色+香槟肤】3件A类亲肤-二三阶段少女发育期,XL【95-110斤】触感柔软",1899795087673	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,YXT-A30-白色白色香槟肤-4,源鑫泰-A30,	,	,无售后或售后取消,,2026-05-22 07:24:21,	,,,,,,,否,否,	,否,	,,86.19	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,86.19	,86.19	,465358444366191	,韵达快递,四川省,达州市,大竹县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
